Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,BCS,Dag,Status,Weight,Lactation,Visit,Date,FEC,TFEC,month,plant,farm,time,tx2,month2
CHINKHOWE,Plant,61,1,F,0,0,2,2,0,Healthy,21.8,Lactating,6,21/01/2021,800,,January,mtawa,P16,70,nonepl,1
CHINKHOWE,Plant,63,3,F,0,0,2,2,0,Healthy,24.5,Lactating,6,16/04/2020,,.,April,gmelina,P17,71,nonepl,4
CHINKHOWE,Plant,64,1,F,0,0,2,2,0,Healthy,27.2,Lactating,6,16/04/2020,1250,1250,April,gmelina,P17,71,nonepl,4
CHINKHOWE,Plant,65,1,F,0,0,2,2,0,Healthy,24.5,NotLactating,6,16/04/2020,350,400,April,gmelina,P17,71,nonepl,4
CHINKHOWE,Plant,66,3,F,0,0,2,2,0,Healthy,34.5,Lactating,6,16/04/2020,3300,3350,April,gmelina,P17,71,nonepl,4
CHINKHOWE,Plant,67,1,F,0,0,2,2.5,0,Healthy,24.5,NotLactating,6,16/04/2020,1700,1850,April,gmelina,P17,71,nonepl,4
CHINKHOWE,Plant,68,3,F,0,0,2,2,0,Healthy,31.3,NotLactating,6,16/04/2020,3300,3300,April,gmelina,P17,71,nonepl,4
CHINKHOWE,Plant,72,4,F,0,0,2,2,0,Healthy,31.3,Lactating,6,16/04/2020,500,700,April,gmelina,P18,71,nonepl,4
CHINKHOWE,Plant,73,3,F,0,0,2,2.5,0,Healthy,25.9,Lactating,6,16/04/2020,900,1000,April,gmelina,P18,71,nonepl,4
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,24.5,Lactating,6,16/04/2020,0,0,April,gmelina,P18,71,nonepl,4
CHINKHOWE,Plant,75,4,F,0,0,2,2,0,Healthy,34.2,Lactating,6,16/04/2020,250,400,April,gmelina,P18,71,nonepl,4
CHINKHOWE,Plant,79,3,F,0,0,3,2,1,Borderline,27.2,NotLactating,6,16/04/2020,,.,April,kakhobo,P19,71,plantpl,4
CHINKHOWE,Plant,80,4,F,0,0,3,2,0,Borderline,31.3,Lactating,6,16/04/2020,1400,1450,April,kakhobo,P19,71,plantpl,4
CHINKHOWE,Plant,81,3,F,0,0,3,1.5,0,Borderline,28.6,NotLactating,6,16/04/2020,2500,2550,April,kakhobo,P19,71,plantpl,4
CHINKHOWE,Plant,82,4,F,0,0,3,2,0,Borderline,29.9,Lactating,6,16/04/2020,1450,1450,April,kakhobo,P19,71,plantpl,4
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,28.6,Lactating,6,16/04/2020,300,300,April,mtawa,P20,71,nonepl,4
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,23.1,Lactating,6,16/04/2020,2250,2250,April,mtawa,P20,71,nonepl,4
CHINKHOWE,Plant,91,4,F,0,0,2,2.5,0,Healthy,25.9,NotLactating,6,16/04/2020,1150,1250,April,kakhobo,P21,71,nonepl,4
CHINKHOWE,Plant,92,4.5,F,0,0,2,2,0,Healthy,28.6,Lactating,6,16/04/2020,450,450,April,kakhobo,P21,71,nonepl,4
CHINKHOWE,Plant,93,4.5,F,0,0,3,1.5,0,Borderline,31.3,Lactating,6,16/04/2020,6100,6200,April,kakhobo,P21,71,plantpl,4
CHINKHOWE,Plant,95,1,F,0,0,3,2,0,Borderline,23.1,NotLactating,6,26/11/2020,600,,November,mtawa,P22,69,plantpl,11
CHINKHOWE,Plant,97,4,F,0,0,1,2,0,Healthy,31.3,Lactating,6,16/04/2020,1050,1150,April,mtawa,P22,71,nonepl,4
CHINKHOWE,Plant,98,1.5,F,0,0,2,2.5,0,Healthy,17.7,NotLactating,6,16/04/2020,2950,3000,April,mtawa,P22,71,nonepl,4
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,27.2,NotLactating,6,16/04/2020,300,300,April,mtawa,P22,71,nonepl,4
KAMCHEZERA,Drug,101,2,F,0,0,2,2.5,0,Healthy,24.5,Pregnant,6,10/04/2020,150,150,April,,D1,70,nonedr,4
KAMCHEZERA,Drug,102,4.5,F,,,,,,NR,,,6,06/11/2020,,,November,,D1,70,,11
KAMCHEZERA,Drug,105,1,F,0,0,2,2,0,Healthy,23.1,Lactating,6,10/04/2020,1200,1350,April,,D3,70,nonedr,4
KAMCHEZERA,Drug,106,1,F,0,0,2,2,0,Healthy,20.4,Lactating,6,10/04/2020,,.,April,,D3,70,nonedr,4
KAMCHEZERA,Drug,107,1,F,,,,,,NR,,,6,10/04/2020,,.,April,,D3,70,,4
KAMCHEZERA,Drug,108,3,F,0,0,2,2,0,Healthy,24.5,Lactating,6,10/04/2020,,.,April,,D3,70,nonedr,4
KAMCHEZERA,Drug,111,1,F,0,0,2,2,0,Healthy,24.5,Lactating,6,10/04/2020,700,750,April,,D6,70,nonedr,4
KAMCHEZERA,Drug,114,4,F,0,0,2,2,0,Healthy,36.7,Lactating,6,10/04/2020,1400,1400,April,,D7,70,nonedr,4
KAMCHEZERA,Drug,115,3,F,,,,,,Died,,,6,10/04/2020,,.,April,,D7,70,,4
KAMCHEZERA,Drug,116,3.5,F,,,,,,Died,,,6,10/04/2020,,.,April,,D7,70,,4
MKWINDA,Drug,120,3,F,0,0,2,2,0,Healthy,27.2,Lactating,6,15/04/2020,50,150,April,,D11,71,nonedr,4
MKWINDA,Drug,121,3.5,F,0,0,2,2,0,Healthy,27.2,Lactating,6,15/04/2020,1200,1200,April,,D11,71,nonedr,4
MKWINDA,Drug,122,2,F,0,0,2,2.5,0,Healthy,21.8,NotLactating,6,15/04/2020,50,100,April,,D11,71,nonedr,4
MKWINDA,Drug,123,2,F,1,0,2,2,0,Healthy,21.8,NotLactating,6,15/04/2020,400,450,April,,D11,71,nonedr,4
MKWINDA,Drug,132,1.5,F,0,0,2,2,0,Healthy,27.2,NotLactating,6,15/04/2020,400,400,April,,D14,71,nonedr,4
MKWINDA,Drug,135,4,F,0,0,2,2.5,0,Healthy,28.6,Lactating,6,15/04/2020,1100,1150,April,,D16,71,nonedr,4
MKWINDA,Drug,136,1,F,0,0,2,2.5,0,Healthy,16.8,NotLactating,6,15/04/2020,2150,2150,April,,D16,71,nonedr,4
MKWINDA,Drug,137,4,F,0,0,2,2,0,Healthy,24.5,Lactating,6,15/04/2020,150,150,April,,D16,71,nonedr,4
KAMCHEZERA,Drug,138,1,F,,,,,,NR,,,6,24/04/2020,,.,April,,D7,70,,4
KAMCHEZERA,Drug,140,1,F,0,0,2,2.5,0,Healthy,28.6,NotLactating,6,25/09/2020,100,.,September,,D9,70,nonedr,9
KAMCHEZERA,Drug,141,1.5,F,0,0,2,2.5,0,Healthy,27.2,Lactating,6,25/09/2020,100,.,September,,D9,70,nonedr,9
MKWINDA,Drug,142,2,F,1,0,2,2,0,Healthy,20.4,NotLactating,6,13/05/2020,350,350,May,,D17,71,nonedr,5
MKWINDA,Drug,143,4,F,0,0,2,2,0,Healthy,28.6,Lactating,6,13/05/2020,,.,May,,D17,71,nonedr,5
MKWINDA,Drug,152,4.5,F,0,0,2,2,0,Healthy,31.3,Lactating,6,27/05/2020,50,50,May,,D18,71,nonedr,5
MKWINDA,Drug,153,4.5,F,0,0,2,2,0,Healthy,36.7,Lactating,6,24/06/2020,0,.,June,,D18,70,nonedr,6
MKWINDA,Drug,156,4,F,,,,,,NR,,,6,09/12/2020,,,December,,D13,70,,12
MAZINGA,Plant,200,2,F,,,,,,NR,,,6,10/09/2020,,,September,mtawa,P10,70,,9
MAZINGA,Plant,201,3,F,,,,,,NR,,,6,24/09/2020,,,September,mtawa,P10,70,,9
MAZINGA,Plant,205,1.5,F,0,0,2,2,0,Healthy,27.2,NotLactating,6,10/09/2020,100,,September,mtawa,P11,70,nonepl,9
MAZINGA,Plant,206,3,F,0,0,2,2,0,Healthy,23.1,Lactating,6,10/09/2020,0,,September,mtawa,P11,70,nonepl,9
MAZINGA,Plant,210,3,F,0,0,2,2,0,Healthy,32.6,Pregnant,6,22/10/2020,900,,October,mtawa,P12,70,nonepl,10
MAZINGA,Plant,211,4.5,F,0,0,2,2,0,Healthy,35.4,NotLactating,6,22/10/2020,150,,October,mtawa,P12,70,nonepl,10
MAZINGA,Plant,212,3,F,0,0,2,2,0,Healthy,35.4,NotLactating,6,22/10/2020,,,October,mtawa,P12,70,nonepl,10
MAZINGA,Plant,213,4.5,F,0,0,2,2.5,0,Healthy,40.8,NotLactating,6,22/10/2020,500,,October,mtawa,P12,70,nonepl,10
MAZINGA,Plant,214,1,F,0,0,2,2,0,Healthy,23.1,NotLactating,6,14/01/2021,0,,January,mtawa,P12,70,nonepl,1
MAZINGA,Plant,215,4,F,0,0,2,2,0,Healthy,31.3,NotLactating,6,28/01/2021,300,,January,mtawa,P12,70,nonepl,1
MAZINGA,Plant,217,4.5,F,0,0,2,2,0,Healthy,42.2,Lactating,6,17/12/2020,200,,December,kakhobo,P13,70,nonepl,12
MAZINGA,Plant,218,3,F,0,0,2,2,0,Healthy,27.2,Lactating,6,17/12/2020,150,,December,kakhobo,P13,70,nonepl,12
MAZINGA,Plant,219,2,F,0,0,2,2,0,Healthy,23.1,Lactating,6,17/12/2020,0,,December,kakhobo,P13,70,nonepl,12
CHINKHOWE,Plant,300,3,F,0,0,2,2,0,Healthy,23.1,Lactating,6,16/04/2020,450,450,April,mtawa,P23,71,nonepl,4
CHINKHOWE,Plant,301,3,M,0,0,2,2.5,0,Healthy,29.9,,6,16/04/2020,,.,April,mtawa,P23,71,nonepl,4
CHINKHOWE,Plant,302,4,F,0,0,2,2,0,Healthy,29.9,Lactating,6,16/04/2020,950,950,April,mtawa,P23,71,nonepl,4
CHINKHOWE,Plant,303,1,F,0,0,2,2,0,Healthy,28.6,Pregnant,6,04/02/2021,50,,February,mtawa,P23,70,nonepl,2
CHINKHOWE,Plant,305,3,F,,,,,,NR,,,6,26/11/2020,,,November,mtawa,P24,69,,11
CHINKHOWE,Plant,306,3,F,0,0,2,2,0,Healthy,29.9,Lactating,6,26/11/2020,500,,November,mtawa,P24,69,nonepl,11
MKWINDA,Drug,10757,2.5,F,1,0,2,2,0,Healthy,23.1,NotLactating,6,13/05/2020,0,0,May,,D17,71,nonedr,5
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,3,0,Healthy,25.9,Pregnant,6,19/06/2020,,.,June,,D8,70,nonedr,6
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,2.5,0,Healthy,29.9,Lactating,6,19/06/2020,,.,June,,D8,70,nonedr,6
KAMCHEZERA,Drug,26060,2,F,0,0,2,2,0,Healthy,25.9,NotLactating,6,19/06/2020,300,.,June,,D8,70,nonedr,6
KAMCHEZERA,Drug,26065,1,F,0,0,2,2,0,Healthy,21.8,NotLactating,6,10/04/2020,,.,April,,D1,70,nonedr,4
KAMCHEZERA,Drug,26075,3,F,0,0,2,2,0,Healthy,27.2,Lactating,6,10/04/2020,200,200,April,,D5,70,nonedr,4
KAMCHEZERA,Drug,26077,1.5,F,,,,,,NR,,,6,10/04/2020,,.,April,,D6,70,,4
KAMCHEZERA,Drug,26085,2,F,0,0,2,2,0,Healthy,20.4,Lactating,6,15/01/2021,4650,,January,,D27,70,nonedr,1
MKWINDA,Drug,26383,1,M,0,0,2,2.5,0,Healthy,24.5,,6,15/04/2020,1150,1250,April,,D15,71,nonedr,4
MKWINDA,Drug,26437,2,F,0,0,2,2,0,Healthy,27.2,Lactating,6,15/04/2020,2750,2750,April,,D13,71,nonedr,4
KAMCHEZERA,Drug,26529,3,F,,,,,,NR,,,6,10/04/2020,,.,April,,D4,70,,4
KAMCHEZERA,Drug,26549,3,F,0,0,2,2,0,Healthy,32.6,Lactating,6,10/04/2020,150,150,April,,D3,70,nonedr,4
KAMCHEZERA,Drug,26552,1,F,0,0,2,,0,Healthy,21.8,Lactating,6,10/04/2020,1450,1450,April,,D6,70,nonedr,4
KAMCHEZERA,Drug,26553,1,F,0,0,2,2,0,Healthy,17.7,Lactating,6,10/04/2020,450,450,April,,D6,70,nonedr,4
KAMCHEZERA,Drug,26558,2.5,F,0,0,2,2.5,0,Healthy,28.6,NotLactating,6,20/11/2020,,,November,,D26,70,nonedr,11
KAMCHEZERA,Drug,26559,1,F,0,0,2,2,0,Healthy,25.9,NotLactating,6,20/11/2020,200,,November,,D26,70,nonedr,11
KAMCHEZERA,Drug,26560,2,F,0,0,2,2,0,Healthy,27.2,NotLactating,6,20/11/2020,,,November,,D26,70,nonedr,11
KAMCHEZERA,Drug,26607,2,F,0,0,2,2,0,Healthy,32.6,NotLactating,6,15/01/2021,,,January,,D1,70,nonedr,1
KAMCHEZERA,Drug,26608,1,F,0,0,2,2.5,0,Healthy,34.2,NotLactating,6,15/01/2021,0,,January,,D1,70,nonedr,1
KAMCHEZERA,Drug,26624,3,F,0,0,2,2,0,Healthy,31.3,NotLactating,6,15/01/2021,900,,January,,D27,70,nonedr,1
KAMCHEZERA,Drug,26625,1.5,F,0,0,2,2,0,Healthy,25.9,NotLactating,6,15/01/2021,500,,January,,D27,70,nonedr,1
KAMCHEZERA,Drug,26628,4.5,F,0,0,2,2.5,0,Healthy,25.9,Pregnant,6,06/11/2020,800,,November,,D25,70,nonedr,11
KAMCHEZERA,Drug,26630,4.5,F,0,0,2,1.5,0,Borderline,24.5,NotLactating,6,06/11/2020,400,,November,,D25,70,plantdr,11
KAMCHEZERA,Drug,26632,3.5,F,1,0,3,2,0,Borderline,20.4,Lactating,6,06/11/2020,50,,November,,D25,70,plantdr,11
KAMCHEZERA,Drug,26633,4.5,F,,,,,,NR,,,6,06/11/2020,,,November,,D25,70,,11
KAMCHEZERA,Drug,26634,4.5,M,0,0,2,1.5,0,Borderline,36.7,,6,06/11/2020,1150,,November,,D25,70,plantdr,11
KAMCHEZERA,Drug,26643,3,F,0,0,2,1.5,0,Borderline,27.2,Pregnant,6,06/11/2020,,,November,,D25,70,plantdr,11
MKWINDA,Drug,26909,1,F,0,0,2,2,0,Healthy,27.2,NotLactating,6,28/10/2020,300,,October,,D12,70,nonedr,10
MKWINDA,Drug,26910,4,F,0,0,2,2,0,Healthy,32.6,Lactating,6,15/04/2020,50,100,April,,D12,71,nonedr,4
MKWINDA,Drug,27097,1,F,0,0,2,2,0,Healthy,28.6,Pregnant,6,30/09/2020,50,,September,,D11,56,nonedr,9
MKWINDA,Drug,27098,1,F,0,0,2,2.5,0,Healthy,29.9,NotLactating,6,30/09/2020,150,,September,,D11,56,nonedr,9
MKWINDA,Drug,27104,1,F,0,0,2,2,0,Healthy,32.6,Pregnant,6,11/11/2020,0,,November,,D13,70,nonedr,11
MKWINDA,Drug,27106,1,F,0,0,2,2,0,Healthy,28.6,NotLactating,6,14/10/2020,100,,October,,D13,70,nonedr,10
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,36.7,NotLactating,6,19/06/2020,,.,June,,D8,70,nonedr,6
KAMCHEZERA,Drug,95341,3,F,0,0,2,2.5,0,Healthy,35.4,Lactating,6,10/04/2020,200,200,April,,D2,70,nonedr,4
KAMCHEZERA,Drug,95463,3,F,0,0,2,1.5,0,Borderline,34.2,NotLactating,6,10/04/2020,,.,April,,D1,70,plantdr,4
KAMCHEZERA,Drug,95508,4,F,,,,,,Sold,,,6,25/09/2020,,.,September,,D10,70,,9
MAZINGA,Plant,95601,4.5,F,1,0,2,2,0,Sick,36.7,Lactating,6,17/12/2020,0,,December,kakhobo,P13,70,drugpl,12
MAZINGA,Plant,95627,4,F,0,0,2,1.5,0,Borderline,32.6,Lactating,6,09/04/2020,2050,2150,April,mtawa,P3,70,plantpl,4
MAZINGA,Plant,95646,4.5,F,,,,,,NR,,,6,24/09/2020,,,September,mtawa,P10,70,,9
MAZINGA,Plant,95655,4.5,F,0,0,2,2,0,Healthy,28.6,NotLactating,6,09/04/2020,1350,1350,April,mtawa,P4,70,nonepl,4
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,34.2,Lactating,6,15/04/2020,1850,1900,April,,D12,71,nonedr,4
MKWINDA,Drug,97890,4.5,F,1,0,2,1.5,0,Borderline,36.7,Lactating,6,15/04/2020,50,50,April,,D11,71,plantdr,4
MKWINDA,Drug,97895,4,F,0,0,2,2,0,Healthy,38.1,Lactating,6,15/04/2020,900,900,April,,D11,71,nonedr,4
KAMCHEZERA,Drug,97957,4,F,0,0,2,2,0,Healthy,29.9,Lactating,6,25/09/2020,150,.,September,,D10,70,nonedr,9
KAMCHEZERA,Drug,98021,4,F,0,0,2,1.5,0,Healthy,27.2,Lactating,6,15/01/2021,,,January,,D27,70,nonedr,1
MKWINDA,Drug,98175,4,F,0,0,2,2,0,Healthy,27.2,Lactating,6,27/05/2020,100,100,May,,D18,71,nonedr,5
MKWINDA,Drug,98263,4,F,0,0,2,1.5,0,Borderline,38.1,Lactating,6,15/04/2020,,.,April,,D15,71,plantdr,4
MKWINDA,Drug,98266,4,F,0,0,2,2.5,0,Healthy,36.7,Lactating,6,15/04/2020,700,700,April,,D15,71,nonedr,4
KAMCHEZERA,Drug,98465,4,F,0,0,2,1.5,0,Borderline,31.3,Pregnant,6,20/11/2020,500,,November,,D26,70,plantdr,11
MKWINDA,Drug,98580,4,F,0,0,2,2,0,Healthy,34.2,Lactating,6,15/04/2020,1000,1000,April,,D13,71,nonedr,4
KAMCHEZERA,Drug,98880,4,F,,,,,,NR,,,6,24/04/2020,,.,April,,D7,70,,4
MKWINDA,Drug,99081,3,F,0,0,2,2,0,Healthy,27.2,NotLactating,6,15/04/2020,650,650,April,,D11,71,nonedr,4
MKWINDA,Drug,99083,4,F,0,0,2,1.5,0,Borderline,35.4,Lactating,6,15/04/2020,150,250,April,,D14,71,plantdr,4
MKWINDA,Drug,99084,4.5,F,0,0,3,1.5,0,Borderline,35.4,Lactating,6,15/04/2020,12450,12550,April,,D14,71,plantdr,4
MKWINDA,Drug,99316,3,F,,,,,,NR,,,6,15/04/2020,,.,April,,D13,71,,4
KAMCHEZERA,Drug,99340,4.5,F,0,0,2,2.5,0,Healthy,32.6,Lactating,6,10/04/2020,200,200,April,,D2,70,nonedr,4
KAMCHEZERA,Drug,99380,3,F,,,,,,NR,,,6,06/11/2020,,,November,,D25,70,,11
KAMCHEZERA,Drug,99455,2,F,,,,,,NR,,,6,10/04/2020,,.,April,,D2,70,,4
MKWINDA,Drug,99514,4,F,0,0,2,2,0,Healthy,28.6,Lactating,6,15/04/2020,1650,1650,April,,D14,71,nonedr,4
MKWINDA,Drug,99515,2.5,F,0,0,2,2,0,Healthy,28.6,Lactating,6,15/04/2020,,.,April,,D14,71,nonedr,4
MKWINDA,Drug,140m,2,F,1,0,2,2,0,Healthy,25.9,Lactating,6,13/05/2020,600,600,May,,D17,71,nonedr,5
MKWINDA,Drug,141m,4,F,0,0,2,1.5,0,Borderline,31.3,NotLactating,6,13/05/2020,400,400,May,,D17,71,plantdr,5
MAZINGA,Plant,14new,2,F,0,0,2,2,0,Healthy,27.2,Lactating,6,11/02/2021,900,,February,mtawa,P3,70,nonepl,2
MKWINDA,Drug,17TD6,4,F,0,0,2,2.5,0,Healthy,39.5,NotLactating,6,15/04/2020,400,400,April,,D12,71,nonedr,4
MKWINDA,Drug,24TD1,3,F,0,0,2,1.5,0,Borderline,25.9,Lactating,6,15/04/2020,4350,4350,April,,D11,71,plantdr,4
MAZINGA,Plant,6,4.5,F,0,0,2,2.5,0,Healthy,25.9,NotLactating,7,23/04/2020,450,500,April,mtawa,P2,84,nonepl,4
MAZINGA,Plant,7,4.5,F,0,0,2,2,0,Healthy,35.4,Lactating,7,23/04/2020,1850,1850,April,mtawa,P2,84,nonepl,4
MAZINGA,Plant,8,3,F,1,0,2,2.5,1,Healthy,31.3,Lactating,7,23/04/2020,2250,2250,April,mtawa,P2,84,nonepl,4
MAZINGA,Plant,9,1.5,F,0,0,2,2,0,Healthy,32.6,NotLactating,7,19/11/2020,1100,,November,mtawa,P2,84,nonepl,11
MAZINGA,Plant,12,3,F,0,0,2,3,0,Healthy,31.3,NotLactating,7,23/04/2020,550,550,April,mtawa,P3,84,nonepl,4
MAZINGA,Plant,13,3,F,0,0,2,2,0,Healthy,34.2,NotLactating,7,23/04/2020,1250,1250,April,mtawa,P3,84,nonepl,4
MAZINGA,Plant,14,1,F,0,0,2,2,0,Healthy,17.7,NotLactating,7,23/04/2020,7700,7750,April,mtawa,P3,84,nonepl,4
MAZINGA,Plant,18,2,F,0,0,2,2,0,Healthy,16.8,NotLactating,7,23/04/2020,,.,April,mtawa,P4,84,nonepl,4
MAZINGA,Plant,19,4,F,1,0,2,2,0,Healthy,28.6,NotLactating,7,23/04/2020,50,100,April,mtawa,P4,84,nonepl,4
MAZINGA,Plant,24,3,F,0,0,2,2.5,0,Healthy,28.6,Lactating,7,23/04/2020,5000,5250,April,mtawa,P5,84,nonepl,4
MAZINGA,Plant,25,3.5,F,0,0,2,2.5,0,Healthy,28.6,Lactating,7,23/04/2020,400,500,April,mtawa,P5,84,nonepl,4
MAZINGA,Plant,26,1.5,F,0,0,2,2.5,0,Healthy,19.1,Lactating,7,23/04/2020,8400,8550,April,mtawa,P5,84,nonepl,4
MAZINGA,Plant,30,4,F,0,0,2,2,0,Healthy,28.6,Lactating,7,21/05/2020,150,150,May,kakhobo,P6,84,nonepl,5
MAZINGA,Plant,31,4,F,0,0,2,1.5,0,Borderline,32.6,Lactating,7,21/05/2020,100,100,May,kakhobo,P6,84,plantpl,5
MAZINGA,Plant,32,1,F,0,0,1,2,0,Healthy,21.8,NotLactating,7,21/05/2020,0,0,May,kakhobo,P6,84,nonepl,5
MAZINGA,Plant,35,3,F,0,0,2,2.5,0,Healthy,34.2,Lactating,7,21/05/2020,0,0,May,mtawa,P7,84,nonepl,5
MAZINGA,Plant,36,4,F,1,0,2,2,0,Healthy,32.6,NotLactating,7,21/05/2020,200,200,May,mtawa,P7,84,nonepl,5
MAZINGA,Plant,37,1,F,1,0,2,3,0,Healthy,29.9,NotLactating,7,21/05/2020,300,300,May,mtawa,P7,84,nonepl,5
MAZINGA,Plant,38,1.5,F,0,0,2,2.5,0,Healthy,27.2,Lactating,7,21/05/2020,0,0,May,mtawa,P7,84,nonepl,5
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,42.2,Lactating,7,30/07/2020,50,,July,kakhobo,P9,84,nonepl,7
MAZINGA,Plant,42,4,F,,,,,,NR,,,7,30/07/2020,100,,July,kakhobo,P9,84,,7
MAZINGA,Plant,43,4,F,0,0,3,2,0,Borderline,28.6,Lactating,7,30/07/2020,,,July,kakhobo,P9,84,plantpl,7
MAZINGA,Plant,44,2,F,0,0,2,3,0,Healthy,31.3,NotLactating,7,30/07/2020,0,,July,kakhobo,P9,84,nonepl,7
MAZINGA,Plant,45,1,F,0,0,1,2.5,0,Healthy,27.2,Lactating,7,30/07/2020,0,,July,mtawa,P8,84,nonepl,7
MAZINGA,Plant,46,4.5,F,0,0,2,2.5,0,Healthy,36.7,NotLactating,7,30/07/2020,0,,July,mtawa,P8,84,nonepl,7
MAZINGA,Plant,47,4.5,F,0,0,2,2.5,0,Healthy,25.9,NotLactating,7,30/07/2020,50,,July,mtawa,P8,84,nonepl,7
MAZINGA,Plant,48,1,F,0,0,2,2,0,Healthy,23.1,Lactating,7,25/02/2021,500,,February,mtawa,P8,84,nonepl,2
CHINKHOWE,Plant,50,3,F,0,0,2,2.5,0,Healthy,32.6,NotLactating,7,30/04/2020,200,200,April,gmelina,P15,85,nonepl,4
CHINKHOWE,Plant,51,4.5,F,0,0,2,2,0,Healthy,39.5,NotLactating,7,30/04/2020,650,650,April,gmelina,P15,85,nonepl,4
CHINKHOWE,Plant,52,3,F,0,0,2,2,0,Healthy,29.9,NotLactating,7,30/04/2020,200,200,April,gmelina,P15,85,nonepl,4
CHINKHOWE,Plant,53,4,F,0,0,2,2.5,0,Healthy,40.8,NotLactating,7,30/04/2020,1450,1450,April,gmelina,P15,85,nonepl,4
CHINKHOWE,Plant,54,1,F,0,0,2,2,0,Healthy,28.6,NotLactating,7,21/01/2021,1000,,January,gmelina,P15,84,nonepl,1
CHINKHOWE,Plant,57,2,F,0,0,2,2.5,0,Healthy,34.2,Lactating,7,30/04/2020,150,150,April,mtawa,P16,85,nonepl,4
CHINKHOWE,Plant,58,1,F,0,0,2,2,0,Healthy,21.8,NotLactating,7,30/04/2020,0,0,April,mtawa,P16,85,nonepl,4
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,24.5,NotLactating,7,30/04/2020,,.,April,mtawa,P16,85,nonepl,4
CHINKHOWE,Plant,60,1,F,0,0,2,2,0,Healthy,23.1,Lactating,7,12/11/2020,,,November,mtawa,P16,84,nonepl,11
CHINKHOWE,Plant,61,1,F,0,0,2,2,0,Healthy,21.8,Lactating,7,04/02/2021,800,,February,mtawa,P16,84,nonepl,2
CHINKHOWE,Plant,63,3,F,0,0,2,2,0,Healthy,28.6,Lactating,7,30/04/2020,450,450,April,gmelina,P17,85,nonepl,4
CHINKHOWE,Plant,64,1,F,0,0,2,2,3,Borderline,28.6,Lactating,7,30/04/2020,,.,April,gmelina,P17,85,plantpl,4
CHINKHOWE,Plant,65,1,F,0,0,2,2.5,0,Healthy,23.1,NotLactating,7,30/04/2020,,.,April,gmelina,P17,85,nonepl,4
CHINKHOWE,Plant,66,3,F,0,0,2,2,0,Healthy,39.5,Lactating,7,30/04/2020,,.,April,gmelina,P17,85,nonepl,4
CHINKHOWE,Plant,67,1,F,0,0,2,2.5,0,Healthy,34.2,NotLactating,7,30/04/2020,,.,April,gmelina,P17,85,nonepl,4
CHINKHOWE,Plant,68,3,F,0,0,2,2,0,Healthy,32.6,NotLactating,7,30/04/2020,550,550,April,gmelina,P17,85,nonepl,4
CHINKHOWE,Plant,72,4,F,0,0,2,2,0,Healthy,32.6,Lactating,7,30/04/2020,50,50,April,gmelina,P18,85,nonepl,4
CHINKHOWE,Plant,73,3,F,0,0,2,2.5,0,Healthy,27.2,Lactating,7,30/04/2020,150,150,April,gmelina,P18,85,nonepl,4
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,25.9,Lactating,7,30/04/2020,0,0,April,gmelina,P18,85,nonepl,4
CHINKHOWE,Plant,75,4,F,0,0,2,2.5,0,Healthy,32.6,Lactating,7,30/04/2020,2350,2400,April,gmelina,P18,85,nonepl,4
CHINKHOWE,Plant,79,3,F,0,0,2,2,0,Healthy,28.6,NotLactating,7,30/04/2020,200,200,April,kakhobo,P19,85,nonepl,4
CHINKHOWE,Plant,80,4,F,,,,,,NR,,,7,30/04/2020,,.,April,kakhobo,P19,85,,4
CHINKHOWE,Plant,81,3,F,0,0,2,2,2,Healthy,28.6,Lactating,7,30/04/2020,,.,April,kakhobo,P19,85,nonepl,4
CHINKHOWE,Plant,82,4,F,0,0,2,2,0,Healthy,32.6,Lactating,7,30/04/2020,1150,1250,April,kakhobo,P19,85,nonepl,4
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,29.9,Lactating,7,30/04/2020,50,50,April,mtawa,P20,85,nonepl,4
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,25.9,Lactating,7,30/04/2020,350,350,April,mtawa,P20,85,nonepl,4
CHINKHOWE,Plant,91,4,F,0,0,2,2.5,0,Healthy,34.2,NotLactating,7,30/04/2020,,.,April,kakhobo,P21,85,nonepl,4
CHINKHOWE,Plant,92,4.5,F,0,0,2,2,0,Healthy,29.9,Lactating,7,30/04/2020,50,50,April,kakhobo,P21,85,nonepl,4
CHINKHOWE,Plant,93,4.5,F,0,0,2,1,1,Sick,31.3,Lactating,7,30/04/2020,,.,April,kakhobo,P21,85,drugpl,4
CHINKHOWE,Plant,95,1,F,0,0,2,2,0,Healthy,24.5,NotLactating,7,10/12/2020,150,,December,mtawa,P22,83,nonepl,12
